DAY,AMOUNT
5684,813
5685,19
5686,78
5687,0
5688,2
5689,84
5690,114
5691,53
5692,21
5693,2048
5694,26
5695,6
5696,711
5697,376
5698,261
5699,190
5700,111
5701,360
5702,159
5703,503
5704,372
5705,244
5706,263
5707,195
5708,119
5709,0
5710,123
5711,458
5712,140
5713,205
5714,28549
5715,17
5716,20
5717,179
5718,485
5719,41
5720,2844
5721,90
5722,37
5723,0
5724,3489
5725,1030
5726,226
5727,207
5728,156
5729,14
5730,0
5731,184
5732,449
5733,322
5734,22
5735,38
5736,26
5737,0
5738,43
5739,448
5740,1420
5741,132
5742,557
5743,0
5744,23
5745,0
5746,77
5747,67
5748,21
5749,38
5750,214
5751,132
5752,276
5753,33
5754,195
5755,17
5756,35
5757,12
5758,529
5759,241
5760,183
5761,341
5762,1291
5763,0
5764,0
5765,0
5766,199
5767,83
5768,0
5769,0
5770,254
5771,7
5772,111
5773,273
5774,44
5775,2103
5776,36
5777,106
5778,18
5779,228
5780,114
5781,353
5782,731
5783,160
5784,183
5785,1644
5786,440
5787,231
5788,187
5789,235
5790,398
5791,204
5792,0
5793,7
5794,71
5795,60
5796,11
5797,7
5798,417
5799,0
5800,0
5801,0
5802,91
5803,92
5804,10
5805,5
5806,0
5807,47
5808,10
5809,80
5810,293
5811,111
5812,176
5813,123
5814,302
5815,286
5816,178
5817,12
5818,840
5819,278
5820,0
5821,4
5822,186
5823,102
5824,263
5825,408
5826,633
5827,9
5828,22
5829,287
5830,19
5831,9
5832,151
5833,2135
5834,255
5835,13
5836,364
5837,283
5838,561
5839,354
5840,48
5841,95
5842,222
5843,52
5844,379
5845,58
5846,627
5847,67
5848,4
5849,13
5850,72
5851,106
5852,1409
5853,16
5854,114
5855,76
5856,11
5857,1158
5858,33
5859,386
5860,657
5861,85
5862,0
5863,28
5864,23
5865,30
5866,538
5867,190
5868,231
5869,172
5870,111
5871,1412
5872,450
5873,179
5874,128
5875,340
5876,11
5877,0
5878,979
5879,245
5880,287
5881,515
5882,180
5883,849
5884,33
5885,27
5886,381
5887,17026
5888,102
5889,217
5890,4
5891,148
5892,33
5893,595
5894,348
5895,46
5896,0
5897,17
5898,10
5899,113
5900,51
5901,61
5902,16
5903,1357
5904,0
5905,22
5906,25
5907,116
5908,500
5909,268
5910,0
5911,0
5912,0
5913,0
5914,288
5915,3214
5916,4
5917,49
5918,132
5919,0
5920,13
5921,25
5922,70
5923,5
5924,39
5925,0
5926,0
5927,410
5928,242
5929,164
5930,136
5931,0
5932,4
5933,0
5934,155
5935,25
5936,7
5937,9
5938,38
5939,60
5940,59
5941,0
5942,29
5943,604
5944,331
5945,34
5946,7
5947,129
5948,70
5949,245
5950,99
5951,0
5952,14
5953,0
5954,13
5955,85
5956,131
5957,0
5958,212
5959,5
5960,0
5961,222
5962,0
5963,0
5964,6
5965,48
5966,60
5967,17
5968,99
5969,4
5970,53
5971,89
5972,281
5973,0
5974,4
5975,0
5976,912
5977,106
5978,372
5979,36
5980,44
5981,278
5982,14
5983,14
5984,123
5985,175
5986,98
5987,0
5988,0
5989,0
5990,142
5991,22
5992,24
5993,380
5994,210
5995,71
5996,181
5997,255
5998,112
5999,73
6000,15
6001,232
6002,0
6003,0
6004,356
6005,260
6006,5
6007,28
6008,390
6009,2
6010,139
6011,0
6012,87
6013,233
6014,29
6015,33
6016,3
6017,5
6018,15
6019,191
6020,167
6021,165
6022,84
6023,0
6024,0
6025,26
6026,0
6027,0
6028,233
6029,591
6030,160
6031,35
6032,328
6033,10
6034,242
6035,567
6036,471
6037,0
6038,0
6039,42
6040,5
6041,256
6042,61
6043,5
6044,117
6045,52
6046,117
6047,494
6048,152
6049,0
6050,21
6051,17
6052,106
6053,27
6054,11
6055,218
6056,673
6057,26
6058,0
6059,14
6060,34
6061,55
6062,41
6063,58
6064,0
6065,0
6066,0
6067,527
6068,0
6069,146
6070,45
6071,0
6072,0
6073,0
6074,45
6075,36
6076,72
6077,289
6078,70
6079,0
6080,0
6081,9
6082,70
6083,0
6084,232
6085,352
6086,0
6087,0
6088,32
6089,253
6090,50
6091,74
6092,0
6093,42
6094,0
6095,982
6096,637
6097,95
6098,58
6099,27
6100,35
6101,26
6102,0
6103,84
6104,36
6105,292
6106,57
6107,0
6108,9
6109,0
6110,44
6111,18
6112,8
6113,10
6114,10
6115,0
6116,0
6117,632
6118,0
6119,0
6120,34
6121,187
6122,32
6123,0
6124,198
6125,19
6126,2
6127,0
6128,138
6129,0
6130,6
6131,182
6132,235
6133,70
6134,0
6135,48
6136,0
6137,98
6138,10
6139,83
6140,88
6141,1399
6142,0
6143,105
6144,469
6145,427
6146,70
6147,309
6148,0
6149,34
6150,53
6151,62
6152,229
6153,0
6154,23
6155,0
6156,0
6157,445
6158,0
6159,9
6160,0
6161,68
6162,0
6163,0
6164,0
6165,0
6166,0
6167,31
6168,124
6169,56
6170,0
6171,39
6172,0
6173,12
6174,38
6175,0
6176,117
6177,0
6178,87
6179,39
6180,57
6181,23
6182,13
6183,281
6184,82
6185,20
6186,73
6187,151
6188,12
6189,37
6190,377
6191,0
6192,0
6193,16
6194,345
6195,0
6196,112
6197,135
6198,102
6199,57
6200,1132
6201,278
6202,268
6203,1430
6204,50
6205,301
6206,0
6207,4
6208,8
6209,125
6210,1252
6211,52
6212,39
6213,0
6214,786
6215,125
6216,49
6217,92
6218,61
6219,207
6220,87
6221,456
6222,436
6223,189
6224,47
6225,27
6226,112
6227,63
6228,754
6229,77
6230,73
6231,2357
6232,85
6233,149
6234,56
6235,4574
6236,0
6237,0
6238,17
6239,131
6240,0
6241,649
6242,41
6243,0
6244,122
6245,37
6246,152
6247,0
6248,0
6249,72
6250,103
6251,561
6252,172
6253,5
6254,86
6255,84
6256,200
6257,6
6258,5
6259,0
6260,37
6261,3
6262,35
6263,189
6264,390
6265,25
6266,225
6267,66
6268,0
6269,384
6270,264
6271,15
6272,691
6273,695
6274,58
6275,91
6276,39
6277,78
6278,334
6279,178
6280,144
6281,560
6282,47
6283,27
6284,90
6285,50
6286,199
6287,187
6288,104
6289,894
6290,28
6291,341
6292,497
6293,461
6294,205
6295,512
6296,148
6297,183
6298,30
6299,0
6300,146
6301,35
6302,21
6303,0
6304,0
6305,367
6306,22
6307,121
6308,47
6309,2
6310,189
6311,10
6312,18
6313,55
6314,0
6315,18
6316,41
6317,0
6318,3614
6319,55
6320,865
6321,2632
6322,16
6323,412
6324,581
6325,180
6326,54
6327,0
6328,14775
6329,25
6330,151
6331,39
6332,26
6333,217
6334,0
6335,171
6336,34
6337,98
6338,0
6339,0
6340,325
6341,179
6342,67
6343,91
6344,24858
6345,0
6346,66
6347,0
6348,166
6349,39
6350,29
6351,130
6352,0
6353,0
6354,0
6355,703
6356,25
6357,33
6358,122
6359,34
6360,0
6361,112
6362,6
6363,99
6364,20
6365,18
6366,8
6367,0
6368,0
6369,6
6370,0
6371,57
6372,13
6373,138
6374,0
6375,621
6376,51
6377,30
6378,0
6379,0
6380,0
6381,0
6382,0
6383,162
6384,0
6385,185
6386,741
6387,0
6388,49
6389,16
6390,42
6391,0
6392,25
6393,68
6394,0
6395,64
6396,33
6397,91
6398,32
6399,7
6400,34
6401,43
6402,0
6403,0
6404,5405
6405,101
6406,0
6407,53
6408,0
6409,64
6410,2
6411,0
6412,1665
6413,0
6414,82
6415,0
6416,0
6417,194
6418,65
6419,100
6420,28
6421,0
6422,0
6423,0
6424,5
6425,0
6426,37
6427,39
6428,49
6429,53
6430,74
6431,2
6432,136
6433,0
6434,119
6435,2
6436,0
6437,0
6438,89
6439,0
6440,19
6441,0
6442,403
6443,0
6444,0
6445,148
6446,0
6447,5
6448,731
6449,1618
6450,4
6451,105
6452,0
6453,358
6454,87
6455,167
6456,1777
6457,274
6458,30
6459,60
6460,20
6461,3388
6462,429
6463,691
6464,497
6465,0
6466,12
6467,18
6468,769
6469,1171
6470,0
6471,0
6472,0
6473,627
6474,223
6475,0
6476,45
6477,0
6478,0
6479,57
6480,364
6481,106
6482,109
6483,19
6484,139
6485,0
6486,0
6487,0
6488,75
6489,102
6490,50
6491,37
6492,67
6493,50
6494,290
6495,100
6496,61
6497,743
6498,146
6499,0
6500,0
6501,0
6502,83
6503,276
6504,63
6505,280
6506,0
6507,175
6508,200
6509,154
6510,1969
6511,5
6512,2
6513,89
6514,2
6515,22
6516,0
6517,87
6518,188
6519,131
6520,255
6521,23
6522,152
6523,128
6524,0
6525,22
6526,0
6527,89
6528,0
6529,0
6530,0
6531,47
6532,0
6533,0
6534,0
6535,0
6536,0
6537,31
6538,4
6539,48
6540,16
6541,39
6542,0
6543,0
6544,71
6545,245
6546,154
6547,106
6548,0
6549,9
6550,7
6551,13
6552,13
6553,12
6554,5
6555,0
6556,17
6557,52
6558,74
6559,24
6560,1754
6561,214
6562,70
6563,22
6564,40
6565,349
6566,276
6567,202
6568,191
6569,0
6570,0
6571,54
6572,54
6573,4
6574,18
6575,0
6576,0
6577,0
6578,395
6579,166
6580,469
6581,144
6582,0
6583,0
6584,0
6585,11
6586,3
6587,0
6588,155
6589,0
6590,260
6591,0
6592,229
6593,229
6594,315
6595,37
6596,24
6597,0
6598,0
6599,67
6600,38
6601,433
6602,16
6603,62
6604,0
6605,0
6606,0
6607,318
6608,178
6609,0
6610,0
6611,0
6612,0
6613,11
6614,0
6615,119
6616,23
6617,0
6618,41
6619,0
6620,36
6621,75
6622,45
6623,3
6624,2
6625,0
6626,0
6627,46
6628,0
6629,0
6630,0
6631,0
6632,0
6633,0
6634,2
6635,0
6636,27
6637,238
6638,1925
6639,1183
6640,0
6641,87
6642,413
6643,14
6644,239
6645,553
6646,0
6647,77
6648,25
6649,133
6650,104
6651,126
6652,6
6653,87
6654,0
6655,0
6656,62
6657,28
6658,113
6659,13
6660,0
6661,41
6662,2079
6663,594
6664,451
6665,1141
6666,243
6667,0
6668,0
6669,25
6670,12
6671,0
6672,29
6673,21
6674,0
6675,0
6676,0
6677,0
6678,0
6679,109
6680,0
6681,0
6682,0
6683,224
6684,60
6685,42
6686,0
6687,0
6688,0
6689,0
6690,0
6691,0
6692,0
6693,0
6694,0
