DAY,AMOUNT
5772,0
5773,0
5774,0
5775,0
5776,2
5777,25
5778,0
5779,478
5780,0
5781,0
5782,354
5783,136
5784,0
5785,55
5786,0
5787,0
5788,0
5789,0
5790,0
5791,39
5792,21
5793,1037
5794,0
5795,0
5796,0
5797,0
5798,0
5799,0
5800,0
5801,0
5802,0
5803,0
5804,0
5805,0
5806,0
5807,0
5808,0
5809,0
5810,86
5811,67
5812,0
5813,22
5814,0
5815,0
5816,0
5817,0
5818,0
5819,93
5820,45
5821,0
5822,0
5823,0
5824,10
5825,145
5826,14
5827,0
5828,0
5829,0
5830,2
5831,0
5832,98
5833,0
5834,0
5835,0
5836,0
5837,0
5838,0
5839,0
5840,13
5841,0
5842,0
5843,0
5844,0
5845,0
5846,66
5847,0
5848,9
5849,42
5850,0
5851,0
5852,0
5853,0
5854,0
5855,0
5856,0
5857,0
5858,0
5859,0
5860,0
5861,0
5862,0
5863,0
5864,0
5865,0
5866,0
5867,97
5868,21
5869,2
5870,0
5871,0
5872,0
5873,87
5874,0
5875,0
5876,0
5877,0
5878,0
5879,0
5880,40
5881,0
5882,0
5883,0
5884,0
5885,0
5886,0
5887,0
5888,0
5889,35
5890,0
5891,501
5892,0
5893,0
5894,0
5895,107
5896,0
5897,2
5898,0
5899,0
5900,0
5901,0
5902,34
5903,103
5904,0
5905,0
5906,0
5907,0
5908,0
5909,0
5910,0
5911,0
5912,0
5913,0
5914,0
5915,0
5916,0
5917,0
5918,0
5919,0
5920,0
5921,0
5922,0
5923,5
5924,0
5925,0
5926,0
5927,0
5928,0
5929,0
5930,0
5931,21
5932,0
5933,0
5934,0
5935,0
5936,0
5937,109
5938,6
5939,0
5940,0
5941,0
5942,0
5943,115
5944,2
5945,0
5946,76
5947,0
5948,0
5949,0
5950,0
5951,0
5952,66
5953,0
5954,0
5955,0
5956,0
5957,132
5958,56
5959,0
5960,0
5961,0
5962,0
5963,0
5964,0
5965,0
5966,0
5967,0
5968,0
5969,0
5970,0
5971,0
5972,26
5973,0
5974,16
5975,26
5976,0
5977,0
5978,0
5979,21
5980,0
5981,0
5982,0
5983,0
5984,0
5985,100
5986,118
5987,0
5988,0
5989,0
5990,0
5991,0
5992,0
5993,0
5994,0
5995,0
5996,0
5997,0
5998,0
5999,0
6000,0
6001,0
6002,0
6003,0
6004,0
6005,0
6006,8
6007,0
6008,0
6009,32
6010,0
6011,0
6012,0
6013,0
6014,0
6015,0
6016,525
6017,0
6018,0
6019,0
6020,9
6021,0
6022,0
6023,29
6024,0
6025,0
6026,0
6027,0
6028,0
6029,0
6030,0
6031,0
6032,0
6033,0
6034,0
6035,0
6036,0
6037,0
6038,0
6039,0
6040,0
6041,0
6042,0
6043,0
6044,0
6045,0
6046,0
6047,0
6048,807
6049,53
6050,0
6051,0
6052,0
6053,0
6054,74
6055,0
6056,6
6057,119
6058,0
6059,0
6060,45
6061,0
6062,0
6063,0
6064,0
6065,0
6066,276
6067,0
6068,0
6069,0
6070,0
6071,5
6072,0
6073,0
6074,0
6075,0
6076,0
6077,64
6078,0
6079,0
6080,0
6081,0
6082,0
6083,0
6084,0
6085,0
6086,2
6087,0
6088,0
6089,0
6090,0
6091,14
6092,0
6093,0
6094,0
6095,0
6096,0
6097,7
6098,20
6099,0
6100,0
6101,0
6102,0
6103,0
6104,0
6105,0
6106,217
6107,0
6108,0
6109,0
6110,0
6111,0
6112,0
6113,0
6114,0
6115,0
6116,0
6117,0
6118,0
6119,0
6120,2
6121,0
6122,0
6123,0
6124,0
6125,49
6126,0
6127,0
6128,0
6129,0
6130,0
6131,0
6132,0
6133,62
6134,0
6135,4
6136,0
6137,0
6138,0
6139,2
6140,0
6141,0
6142,0
6143,0
6144,0
6145,0
6146,8
6147,0
6148,25
6149,0
6150,0
6151,0
6152,0
6153,0
6154,0
6155,0
6156,0
6157,0
6158,0
6159,0
6160,2
6161,0
6162,0
6163,0
6164,0
6165,0
6166,0
6167,0
6168,56
6169,0
6170,0
6171,0
6172,0
6173,5
6174,0
6175,0
6176,0
6177,0
6178,0
6179,0
6180,0
6181,0
6182,2
6183,0
6184,0
6185,375
6186,0
6187,0
6188,0
6189,0
6190,0
6191,61
6192,0
6193,0
6194,0
6195,0
6196,89
6197,0
6198,0
6199,0
6200,0
6201,0
6202,0
6203,0
6204,13
6205,43
6206,0
6207,0
6208,0
6209,0
6210,0
6211,0
6212,0
6213,0
6214,0
6215,0
6216,0
6217,80
6218,0
6219,0
6220,5
6221,0
6222,0
6223,9
6224,0
6225,0
6226,0
6227,0
6228,0
6229,0
6230,0
6231,0
6232,0
6233,0
6234,0
6235,0
6236,0
6237,0
6238,3
6239,4
6240,0
6241,0
6242,0
6243,0
6244,0
6245,14
6246,0
6247,0
6248,0
6249,0
6250,0
6251,3
6252,0
6253,34
6254,0
6255,0
6256,0
6257,0
6258,7
6259,89
6260,0
6261,0
6262,0
6263,0
6264,0
6265,2
6266,0
6267,0
6268,0
6269,0
6270,0
6271,0
6272,0
6273,38
6274,0
6275,0
6276,0
6277,0
6278,0
6279,0
6280,4
6281,0
6282,280
6283,0
6284,0
6285,0
6286,251
6287,63
6288,0
6289,2
6290,0
6291,0
6292,0
6293,0
6294,0
6295,0
6296,0
6297,0
6298,0
6299,0
6300,0
6301,0
6302,76
6303,0
6304,0
6305,0
6306,0
6307,0
6308,0
6309,0
6310,0
6311,0
6312,0
6313,0
6314,235
6315,78
6316,0
6317,0
6318,0
6319,0
6320,0
6321,0
6322,0
6323,0
6324,0
6325,0
6326,0
6327,0
6328,0
6329,0
6330,0
6331,2
6332,0
6333,0
6334,0
6335,0
6336,0
6337,0
6338,0
6339,0
6340,0
6341,0
6342,24
6343,0
6344,0
6345,0
6346,0
6347,0
6348,0
6349,40
6350,112
6351,0
6352,0
6353,18
6354,0
6355,0
6356,0
6357,0
6358,0
6359,0
6360,0
6361,0
6362,0
6363,0
6364,0
6365,0
6366,0
6367,0
6368,0
6369,0
6370,0
6371,0
6372,0
6373,0
6374,190
6375,0
6376,0
6377,0
6378,36
6379,0
6380,0
6381,0
6382,0
6383,0
6384,0
6385,0
6386,0
6387,0
6388,0
6389,0
6390,0
6391,0
6392,0
6393,9
6394,0
6395,0
6396,0
6397,0
6398,0
6399,25
6400,0
6401,0
6402,0
6403,0
6404,0
6405,0
6406,0
6407,0
6408,10
6409,0
6410,0
6411,0
6412,0
6413,0
6414,64
6415,2
6416,11
6417,0
6418,0
6419,9
6420,76
6421,0
6422,0
6423,0
6424,0
6425,0
6426,0
6427,0
6428,0
6429,0
6430,18
6431,0
6432,0
6433,2
6434,0
6435,0
6436,0
6437,0
6438,0
6439,0
6440,0
6441,0
6442,0
6443,0
6444,0
6445,0
6446,0
6447,0
6448,0
6449,0
6450,0
6451,0
6452,0
6453,0
6454,0
6455,0
6456,82
6457,0
6458,0
6459,0
6460,0
6461,0
6462,14
6463,0
6464,0
6465,0
6466,0
6467,0
6468,0
6469,0
6470,0
6471,23
6472,0
6473,0
6474,0
6475,0
6476,0
6477,0
6478,0
6479,0
6480,0
6481,0
6482,0
6483,0
6484,154
6485,0
6486,0
6487,0
6488,0
6489,0
6490,0
6491,2
6492,0
6493,0
6494,0
6495,18
6496,0
6497,0
6498,0
6499,0
6500,1136
6501,2
6502,0
6503,4
6504,125
6505,0
6506,0
6507,0
6508,0
6509,0
6510,6
6511,0
6512,2
6513,0
6514,0
6515,0
6516,0
6517,11
6518,0
6519,0
6520,0
6521,0
6522,0
6523,0
6524,22
6525,0
6526,0
6527,0
6528,0
6529,0
6530,0
6531,105
6532,0
6533,0
6534,0
6535,0
6536,0
6537,0
6538,2
6539,0
6540,0
6541,0
6542,124
6543,0
6544,0
6545,344
6546,124
6547,0
6548,7
6549,0
6550,0
6551,0
6552,0
6553,0
6554,0
6555,0
6556,0
6557,0
6558,0
6559,0
6560,5
6561,0
6562,9
6563,0
6564,0
6565,0
6566,32
6567,0
6568,0
6569,0
6570,0
6571,0
6572,0
6573,0
6574,0
6575,0
6576,154
6577,0
6578,0
6579,0
6580,73
6581,102
6582,0
6583,0
6584,2
6585,0
6586,0
6587,0
6588,0
6589,0
6590,0
6591,0
6592,0
6593,0
6594,0
6595,0
6596,0
6597,0
6598,239
6599,0
6600,0
6601,0
6602,0
6603,31
6604,0
6605,0
6606,0
6607,0
6608,0
6609,0
6610,3
6611,0
6612,0
6613,0
6614,0
6615,0
6616,0
6617,19
6618,0
6619,0
6620,0
6621,0
6622,0
6623,0
6624,11
6625,4
6626,0
6627,0
6628,602
6629,88
6630,118
6631,0
6632,0
6633,0
6634,89
6635,0
6636,0
6637,0
6638,0
6639,27
6640,0
6641,0
6642,0
6643,0
6644,2
6645,0
6646,0
6647,0
6648,0
6649,0
6650,0
6651,0
6652,0
6653,429
6654,0
6655,0
6656,0
6657,0
6658,34
6659,86
6660,0
6661,0
6662,0
6663,0
6664,0
6665,0
6666,0
6667,2
6668,65
6669,0
6670,0
6671,6
6672,50
6673,0
6674,0
6675,0
6676,0
6677,0
6678,0
6679,0
6680,0
6681,70
6682,0
6683,0
6684,0
6685,0
6686,56
6687,0
6688,38
6689,0
6690,0
6691,0
6692,0
6693,0
6694,0
6695,0
6696,0
6697,0
6698,0
6699,4
6700,0
6701,0
6702,26
6703,0
6704,0
6705,0
6706,0
6707,49
6708,0
6709,0
6710,0
6711,0
6712,0
6713,0
6714,0
6715,0
6716,0
6717,0
6718,0
6719,0
6720,0
6721,37
6722,0
6723,0
6724,0
6725,0
6726,0
6727,0
6728,0
6729,0
6730,0
6731,0
6732,0
6733,0
6734,2
6735,14
6736,0
6737,0
6738,0
6739,0
6740,0
6741,0
6742,23
6743,0
6744,0
6745,0
6746,0
6747,0
6748,0
6749,4
6750,0
6751,0
6752,0
6753,0
6754,0
6755,4
6756,0
6757,0
6758,0
6759,0
6760,0
6761,0
6762,0
6763,0
6764,0
6765,159
6766,0
6767,0
6768,0
6769,0
6770,86
6771,0
6772,0
6773,0
6774,64
6775,0
6776,0
6777,0
6778,0
6779,21
6780,0
6781,0
6782,0
6783,220
6784,0
6785,0
6786,0
6787,713
6788,0
6789,0
6790,0
6791,62
6792,0
6793,27
6794,0
6795,0
6796,0
6797,0
6798,0
6799,0
6800,0
6801,0
6802,0
6803,0
6804,0
6805,24
6806,5
6807,3
6808,0
6809,0
6810,45
6811,0
6812,62
6813,0
6814,0
6815,0
6816,0
6817,0
6818,57
6819,0
6820,78
6821,0
6822,0
6823,0
6824,0
6825,0
6826,43
6827,0
6828,0
6829,0
6830,0
6831,0
6832,0
6833,0
6834,16
6835,2
6836,0
6837,0
6838,0
6839,0
6840,0
6841,0
6842,0
6843,0
6844,0
6845,0
6846,0
6847,0
6848,0
6849,382
6850,0
6851,0
6852,0
6853,0
6854,0
6855,0
6856,0
6857,0
6858,0
6859,0
6860,0
6861,0
6862,176
6863,32
6864,0
6865,0
6866,0
6867,82
6868,126
6869,0
6870,0
6871,0
6872,0
6873,13
6874,29
6875,30
6876,0
6877,0
6878,0
6879,0
6880,0
6881,0
6882,0
6883,0
